name,date,time,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
Kuala Lumpur,08/12/2015,00:00:00,28.0,31.9,23.9,78.37,0.0,0,,,3.1,63.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,01:00:00,27.0,29.6,23.0,78.78,0.0,0,,,2.7,353.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,02:00:00,26.8,29.5,23.7,83.24,0.0,0,,,1.1,21.0,1011.1,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,03:00:00,26.1,26.1,23.9,87.54,0.0,0,,,2.9,46.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,04:00:00,26.0,26.0,23.9,88.14,0.0,0,,,4.1,316.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,05:00:00,25.2,25.2,23.7,91.41,0.0,0,,,5.2,314.0,1009.4,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,06:00:00,25.0,25.0,23.9,93.54,0.0,0,,,1.6,360.0,,89.0,9.0,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,07:00:00,25.0,25.0,23.1,89.31,0.0,0,,,4.8,313.0,,89.0,9.1,32.9,0.1,0,Partially cloudy
Kuala Lumpur,08/12/2015,08:00:00,25.2,25.2,23.2,88.7,0.0,0,,,1.6,313.0,1011.2,89.0,10.1,218.6,0.8,2,Partially cloudy
Kuala Lumpur,08/12/2015,09:00:00,27.0,30.1,24.0,83.68,0.0,0,,,4.1,327.0,,89.0,10.0,452.8,1.6,5,Partially cloudy
Kuala Lumpur,08/12/2015,10:00:00,28.9,34.2,24.9,79.04,0.0,0,,,9.4,322.0,,89.0,10.0,660.3,2.4,7,Partially cloudy
Kuala Lumpur,08/12/2015,11:00:00,30.1,35.3,24.0,69.81,0.0,0,,,7.6,310.0,1012.7,89.0,11.8,785.0,2.8,8,Partially cloudy
Kuala Lumpur,08/12/2015,12:00:00,30.9,36.4,24.0,66.82,0.0,0,,,8.9,308.0,,89.0,10.0,873.5,3.1,9,Partially cloudy
Kuala Lumpur,08/12/2015,13:00:00,31.0,37.6,24.9,69.99,0.0,0,,,5.7,328.0,,89.0,10.0,899.8,3.2,9,Partially cloudy
Kuala Lumpur,08/12/2015,14:00:00,30.2,36.0,24.6,72.35,0.0,0,,,12.1,155.0,1010.5,89.0,10.9,842.3,3.0,8,Partially cloudy
Kuala Lumpur,08/12/2015,15:00:00,29.5,35.2,24.9,76.43,0.0,0,,,12.3,253.0,,89.0,10.0,699.8,2.5,7,Partially cloudy
Kuala Lumpur,08/12/2015,16:00:00,28.9,34.3,25.0,79.59,0.0,0,,,12.1,243.0,,89.0,10.0,491.9,1.8,5,Partially cloudy
Kuala Lumpur,08/12/2015,17:00:00,28.2,33.0,24.9,82.52,0.0,0,,,8.0,238.0,1008.6,89.0,11.8,265.4,1.0,3,Partially cloudy
Kuala Lumpur,08/12/2015,18:00:00,29.0,34.7,25.1,79.61,0.0,0,,,6.1,307.0,,89.0,6.0,68.3,0.2,1,Partially cloudy
Kuala Lumpur,08/12/2015,19:00:00,26.0,26.0,24.0,88.76,0.0,0,,,1.8,80.0,,89.0,9.8,0.5,0.0,0,Partially cloudy
Kuala Lumpur,08/12/2015,20:00:00,26.1,26.1,24.8,92.43,2.652,100,rain,,3.4,297.0,1011.6,89.0,8.1,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,08/12/2015,21:00:00,26.0,26.0,25.0,94.23,0.0,0,,,3.8,338.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,22:00:00,26.0,26.0,24.1,89.38,0.0,0,,,7.3,301.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,08/12/2015,23:00:00,25.8,25.8,24.1,90.37,0.0,0,,,7.1,321.0,1013.6,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,00:00:00,25.1,25.1,24.0,93.54,0.0,0,,,9.2,323.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,01:00:00,25.1,25.1,24.0,93.54,0.0,0,,,7.1,315.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,02:00:00,25.0,25.0,23.8,93.27,0.0,0,,,5.2,295.0,1013.9,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,03:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.4,354.0,,89.0,7.3,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,04:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.0,0.0,,89.0,7.3,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,05:00:00,24.8,24.8,23.9,94.68,0.0,0,,,0.0,0.0,1011.1,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,06:00:00,25.0,25.0,24.0,94.19,0.0,0,,,3.4,275.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,07:00:00,25.0,25.0,24.0,94.19,0.0,0,,,1.8,314.0,,89.0,6.5,11.2,0.0,0,Partially cloudy
Kuala Lumpur,09/12/2015,08:00:00,25.0,25.0,24.0,94.16,0.812,100,rain,,6.9,328.0,1011.9,89.0,6.2,83.3,0.3,1,"Rain, Partially cloudy"
Kuala Lumpur,09/12/2015,09:00:00,26.0,26.0,24.0,88.76,0.0,0,,,9.2,302.0,,89.0,5.9,211.1,0.8,2,Partially cloudy
Kuala Lumpur,09/12/2015,10:00:00,27.1,30.9,25.0,88.23,0.0,0,,,5.4,311.0,,89.0,7.0,397.1,1.4,4,Partially cloudy
Kuala Lumpur,09/12/2015,11:00:00,29.1,33.8,24.1,74.7,0.0,0,,,5.4,323.0,1013.0,89.0,10.0,630.3,2.3,6,Partially cloudy
Kuala Lumpur,09/12/2015,12:00:00,31.0,36.7,24.1,66.85,0.0,0,,,3.8,292.0,,89.0,10.0,792.5,2.9,8,Partially cloudy
Kuala Lumpur,09/12/2015,13:00:00,32.0,37.9,24.0,62.71,0.0,0,,,7.6,315.0,,89.0,10.0,795.5,2.9,8,Partially cloudy
Kuala Lumpur,09/12/2015,14:00:00,33.0,39.4,24.1,59.84,0.023,100,rain,,3.8,211.0,1010.2,89.0,13.6,665.5,2.4,7,"Rain, Partially cloudy"
Kuala Lumpur,09/12/2015,15:00:00,33.7,40.4,24.2,57.95,0.0,0,,,8.4,263.0,,89.0,9.7,535.0,1.9,5,Partially cloudy
Kuala Lumpur,09/12/2015,16:00:00,25.9,25.9,24.0,89.37,0.0,0,,38.9,17.9,32.0,,98.7,1.7,409.1,1.5,4,Overcast
Kuala Lumpur,09/12/2015,17:00:00,24.9,24.9,23.8,94.0,0.0,0,,,21.9,219.0,1010.1,98.7,1.8,247.3,0.9,2,Overcast
Kuala Lumpur,09/12/2015,18:00:00,25.1,25.1,24.1,94.2,0.0,0,,,3.4,96.0,,89.0,10.0,76.4,0.3,1,Partially cloudy
Kuala Lumpur,09/12/2015,19:00:00,25.1,25.1,24.0,93.54,0.0,0,,,2.2,19.0,,89.0,10.0,0.5,0.0,0,Partially cloudy
Kuala Lumpur,09/12/2015,20:00:00,25.0,25.0,24.0,94.38,25.638,100,rain,,2.5,269.0,1011.4,89.0,9.1,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,09/12/2015,21:00:00,25.1,25.1,24.1,94.2,0.0,0,,,2.7,15.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,22:00:00,25.1,25.1,24.1,94.2,0.0,0,,,2.0,240.0,,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,09/12/2015,23:00:00,25.2,25.2,24.2,94.6,0.0,0,,,3.2,304.0,1012.8,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,00:00:00,25.1,25.1,24.1,94.19,0.0,0,,,3.6,322.0,,88.9,6.2,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,01:00:00,25.2,25.2,24.2,94.2,0.0,0,,,0.7,6.0,,88.2,6.8,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,02:00:00,25.1,25.1,24.1,94.16,0.0,0,,,3.2,332.0,1012.1,89.0,5.6,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,03:00:00,25.0,25.0,24.1,94.85,0.3,100,rain,,2.0,316.0,,88.0,4.7,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,10/12/2015,04:00:00,25.0,25.0,24.0,94.19,0.0,0,,,3.8,346.0,,89.0,4.7,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,05:00:00,24.8,24.8,23.9,94.62,0.0,0,,,1.8,322.0,1010.2,89.0,5.6,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,06:00:00,25.0,25.0,24.0,94.19,0.0,0,,,3.2,9.0,,89.0,5.6,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,07:00:00,24.1,24.1,24.0,99.3,0.0,0,,,0.2,2.0,,89.0,6.5,28.1,0.1,0,Partially cloudy
Kuala Lumpur,10/12/2015,08:00:00,25.0,25.0,24.0,94.29,0.0,0,,,1.8,319.0,1011.1,89.0,6.5,193.4,0.7,2,Partially cloudy
Kuala Lumpur,10/12/2015,09:00:00,27.1,30.9,25.0,88.23,0.0,0,,,2.5,3.0,,89.0,9.1,395.6,1.4,4,Partially cloudy
Kuala Lumpur,10/12/2015,10:00:00,29.0,33.7,24.1,74.99,0.0,0,,,7.1,12.0,,89.0,10.0,558.8,2.0,6,Partially cloudy
Kuala Lumpur,10/12/2015,11:00:00,30.1,35.5,24.2,70.81,0.0,0,,,8.9,312.0,1012.8,89.0,12.2,714.3,2.6,7,Partially cloudy
Kuala Lumpur,10/12/2015,12:00:00,31.9,39.0,25.0,67.02,0.0,0,,,5.2,323.0,,89.0,10.0,849.0,3.1,8,Partially cloudy
Kuala Lumpur,10/12/2015,13:00:00,32.9,40.4,25.0,63.34,0.0,0,,,5.2,293.0,,89.0,10.0,881.0,3.2,9,Partially cloudy
Kuala Lumpur,10/12/2015,14:00:00,33.1,40.6,24.9,62.14,0.0,0,,,7.6,255.0,1010.2,89.0,13.6,729.5,2.6,7,Partially cloudy
Kuala Lumpur,10/12/2015,15:00:00,32.2,38.3,24.1,62.49,0.0,0,,,6.1,226.0,,89.0,9.2,572.0,2.1,6,Partially cloudy
Kuala Lumpur,10/12/2015,16:00:00,27.0,30.7,25.1,89.46,0.0,0,,,13.7,106.0,,98.7,1.7,434.9,1.6,4,Overcast
Kuala Lumpur,10/12/2015,17:00:00,25.9,25.9,24.9,93.92,0.0,0,,,7.3,265.0,1009.1,89.0,8.8,243.5,0.9,2,Partially cloudy
Kuala Lumpur,10/12/2015,18:00:00,26.0,26.0,25.0,94.23,0.0,0,,,3.8,161.0,,89.0,9.0,59.2,0.2,1,Partially cloudy
Kuala Lumpur,10/12/2015,19:00:00,26.0,26.0,25.0,94.23,0.0,0,,,2.0,40.0,,89.0,10.0,0.5,0.0,0,Partially cloudy
Kuala Lumpur,10/12/2015,20:00:00,26.0,26.0,25.0,94.23,0.0,0,,,4.4,54.0,,88.2,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,21:00:00,26.0,26.0,24.9,93.58,0.0,0,,,1.3,6.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,22:00:00,26.0,26.0,25.0,94.23,0.0,0,,,0.9,12.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,10/12/2015,23:00:00,26.0,26.0,24.1,89.49,0.0,0,,,2.0,16.0,1011.8,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,00:00:00,26.0,26.0,25.0,94.23,0.0,0,,,0.0,0.0,,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,01:00:00,25.1,25.1,25.0,99.31,0.0,0,,,0.4,341.0,,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,02:00:00,25.1,25.1,24.2,95.09,0.0,0,,,1.8,360.0,1010.9,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,03:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.6,2.0,,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,04:00:00,25.0,25.0,24.0,94.19,0.0,0,,,4.8,332.0,,89.0,6.2,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,05:00:00,24.8,24.8,23.9,94.68,0.0,0,,,0.4,8.0,1009.8,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,06:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.4,12.0,,89.0,8.0,0.0,,0,Partially cloudy
Kuala Lumpur,11/12/2015,07:00:00,24.1,24.1,24.0,99.3,0.0,0,,,0.0,0.0,,89.0,9.8,33.0,0.1,0,Partially cloudy
Kuala Lumpur,11/12/2015,08:00:00,24.9,24.9,24.0,94.69,34.478,100,rain,,0.0,0.0,1011.0,89.0,9.7,211.9,0.8,2,"Rain, Partially cloudy"
Kuala Lumpur,11/12/2015,09:00:00,26.0,26.0,25.0,94.23,0.0,0,,,0.4,341.0,,89.0,9.8,418.9,1.5,4,Partially cloudy
Kuala Lumpur,11/12/2015,10:00:00,26.9,29.9,24.1,84.84,0.0,0,,,10.3,195.0,,89.0,8.8,526.5,1.9,5,Partially cloudy
Kuala Lumpur,11/12/2015,11:00:00,26.8,29.6,23.8,83.78,0.0,0,,,11.2,191.0,1013.4,89.0,8.8,723.3,2.6,7,Partially cloudy
Kuala Lumpur,11/12/2015,12:00:00,28.5,32.9,24.1,77.04,0.0,0,,,10.5,193.0,,89.0,9.9,850.3,3.1,9,Partially cloudy
Kuala Lumpur,11/12/2015,13:00:00,28.5,33.7,25.0,81.22,0.0,0,,,10.5,200.0,,89.0,9.9,827.8,3.0,8,Partially cloudy
Kuala Lumpur,11/12/2015,14:00:00,28.9,34.1,24.8,78.81,1.623,100,rain,,8.9,177.0,1010.7,98.7,9.1,637.5,2.3,6,"Rain, Overcast"
Kuala Lumpur,11/12/2015,15:00:00,28.1,32.9,25.0,83.22,0.0,0,,,7.3,237.0,,89.0,10.0,475.8,1.7,5,Partially cloudy
Kuala Lumpur,11/12/2015,16:00:00,25.6,25.6,24.1,91.63,0.0,0,,,20.4,331.0,,98.7,2.0,319.0,1.1,3,Overcast
Kuala Lumpur,11/12/2015,17:00:00,24.7,24.7,23.3,91.58,0.0,0,,,2.2,34.0,1009.1,89.0,8.0,164.8,0.6,2,Partially cloudy
Kuala Lumpur,11/12/2015,18:00:00,25.1,25.1,23.1,88.69,0.0,0,,,2.1,348.0,,89.0,8.7,41.1,0.1,0,Partially cloudy
Kuala Lumpur,11/12/2015,19:00:00,24.9,24.9,24.0,94.85,0.0,0,,,2.5,95.0,,98.7,9.2,0.3,0.0,0,Overcast
Kuala Lumpur,11/12/2015,20:00:00,25.0,25.0,24.1,94.59,38.898,100,rain,,1.6,122.0,1011.1,98.7,6.2,0.0,,0,"Rain, Overcast"
Kuala Lumpur,11/12/2015,21:00:00,24.9,24.9,24.9,100.0,0.0,0,,,1.8,325.0,,98.7,3.6,0.0,,0,Overcast
Kuala Lumpur,11/12/2015,22:00:00,24.9,24.9,24.0,94.85,0.0,0,,,1.8,12.0,,98.7,8.2,0.0,,0,Overcast
Kuala Lumpur,11/12/2015,23:00:00,25.0,25.0,24.0,94.47,0.0,0,,,2.2,8.0,1012.2,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,00:00:00,25.0,25.0,24.0,94.19,0.0,0,,,2.2,360.0,,89.0,6.3,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,01:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.0,0.0,,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,02:00:00,24.7,24.7,24.0,96.19,4.42,100,rain,,0.0,0.0,1010.7,89.0,6.3,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,12/12/2015,03:00:00,24.0,24.0,24.0,100.0,0.0,0,,,0.2,350.0,,89.0,6.3,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,04:00:00,24.0,24.0,24.0,100.0,0.0,0,,,0.2,345.0,,89.0,6.3,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,05:00:00,23.9,23.9,23.7,98.69,0.0,0,,,0.0,0.0,1009.6,89.0,6.2,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,06:00:00,24.0,24.0,23.0,94.15,0.0,0,,,0.9,6.0,,89.0,6.2,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,07:00:00,24.0,24.0,23.0,94.15,0.0,0,,,2.0,333.0,,89.0,6.1,10.2,0.0,0,Partially cloudy
Kuala Lumpur,12/12/2015,08:00:00,24.0,24.0,23.2,95.51,0.0,0,,,0.6,6.0,1010.8,89.0,9.9,76.9,0.3,1,Partially cloudy
Kuala Lumpur,12/12/2015,09:00:00,26.0,26.0,24.0,88.76,0.0,0,,,3.8,317.0,,89.0,9.7,171.5,0.6,2,Partially cloudy
Kuala Lumpur,12/12/2015,10:00:00,28.0,32.0,24.1,79.47,0.0,0,,,5.4,336.0,,89.0,10.0,235.0,0.8,2,Partially cloudy
Kuala Lumpur,12/12/2015,11:00:00,30.0,35.1,24.0,70.46,0.0,0,,,5.2,307.0,1012.1,88.4,12.2,324.6,1.2,3,Partially cloudy
Kuala Lumpur,12/12/2015,12:00:00,30.9,36.4,24.0,66.82,0.0,0,,,7.1,301.0,,89.0,10.0,413.3,1.5,4,Partially cloudy
Kuala Lumpur,12/12/2015,13:00:00,32.0,37.9,24.0,62.71,0.0,0,,,7.3,278.0,,89.0,10.0,458.9,1.7,5,Partially cloudy
Kuala Lumpur,12/12/2015,14:00:00,32.5,37.9,23.4,58.58,0.023,100,rain,,5.2,273.0,1009.3,89.0,12.7,421.3,1.5,4,"Rain, Partially cloudy"
Kuala Lumpur,12/12/2015,15:00:00,32.0,38.2,24.2,63.6,0.0,0,,,12.8,280.0,,89.0,10.0,304.8,1.1,3,Partially cloudy
Kuala Lumpur,12/12/2015,16:00:00,28.2,34.1,26.0,87.72,0.0,0,,,13.0,185.0,,89.0,7.9,214.4,0.8,2,Partially cloudy
Kuala Lumpur,12/12/2015,17:00:00,26.5,26.5,24.9,91.29,0.0,0,,,8.2,143.0,1007.2,89.6,8.3,109.4,0.4,1,Partially cloudy
Kuala Lumpur,12/12/2015,18:00:00,26.8,30.5,25.8,94.26,0.0,0,,,3.8,7.0,,89.0,9.7,34.4,0.1,0,Partially cloudy
Kuala Lumpur,12/12/2015,19:00:00,25.8,25.8,24.8,94.22,0.0,0,,,8.2,42.0,,89.0,8.8,0.3,0.0,0,Partially cloudy
Kuala Lumpur,12/12/2015,20:00:00,25.1,25.1,23.3,89.47,13.449,100,rain,,4.5,62.0,1010.2,98.7,8.8,0.0,,0,"Rain, Overcast"
Kuala Lumpur,12/12/2015,21:00:00,25.0,25.0,23.1,89.31,0.0,0,,,5.1,22.0,,98.7,3.7,0.0,,0,Overcast
Kuala Lumpur,12/12/2015,22:00:00,24.9,24.9,23.1,89.93,0.0,0,,,6.1,328.0,,89.0,8.0,0.0,,0,Partially cloudy
Kuala Lumpur,12/12/2015,23:00:00,24.7,24.7,23.8,94.64,0.0,0,,,2.5,20.0,1011.8,89.0,8.9,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,00:00:00,24.9,24.9,23.1,89.93,0.0,0,,,0.9,4.0,,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,01:00:00,24.9,24.9,24.0,94.85,0.0,0,,,0.2,4.0,,89.0,8.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,02:00:00,24.7,24.7,23.7,94.49,3.0,100,rain,,0.4,23.0,1010.8,89.0,5.5,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,13/12/2015,03:00:00,24.9,24.9,23.9,94.19,0.0,0,,,0.4,358.0,,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,04:00:00,24.9,24.9,24.0,94.85,0.0,0,,,1.8,311.0,,89.0,9.0,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,05:00:00,24.7,24.7,23.8,94.61,0.0,0,,,3.2,341.0,1009.6,89.0,3.7,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,06:00:00,24.9,24.9,24.0,94.85,0.0,0,,,0.0,0.0,,89.0,7.2,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,07:00:00,25.0,25.0,24.0,94.19,0.0,0,,,1.6,276.0,,89.0,7.3,15.0,0.1,0,Partially cloudy
Kuala Lumpur,13/12/2015,08:00:00,24.9,24.9,24.0,94.62,0.0,0,,,2.5,326.0,1011.2,89.0,7.3,96.1,0.3,1,Partially cloudy
Kuala Lumpur,13/12/2015,09:00:00,26.0,26.0,24.0,88.76,0.0,0,,,0.4,360.0,,89.0,10.0,171.9,0.6,2,Partially cloudy
Kuala Lumpur,13/12/2015,10:00:00,27.9,32.4,24.9,83.77,0.0,0,,,1.8,216.0,,89.0,10.0,245.1,0.9,2,Partially cloudy
Kuala Lumpur,13/12/2015,11:00:00,28.6,33.1,24.1,76.85,0.0,0,,,2.2,302.0,1013.0,89.0,11.2,303.0,1.1,3,Partially cloudy
Kuala Lumpur,13/12/2015,12:00:00,29.8,34.9,24.1,71.74,0.0,0,,,7.3,260.0,,89.0,10.0,327.9,1.2,3,Partially cloudy
Kuala Lumpur,13/12/2015,13:00:00,29.9,35.1,24.1,71.26,0.0,0,,,8.2,258.0,,89.0,10.0,317.8,1.1,3,Partially cloudy
Kuala Lumpur,13/12/2015,14:00:00,29.4,34.4,24.2,73.77,0.246,100,rain,,9.4,250.0,1010.2,89.6,8.3,294.6,1.1,3,"Rain, Partially cloudy"
Kuala Lumpur,13/12/2015,15:00:00,25.0,25.0,24.1,94.85,0.0,0,,,10.7,190.0,,98.7,0.3,234.8,0.8,2,Overcast
Kuala Lumpur,13/12/2015,16:00:00,24.1,24.1,24.0,99.3,0.0,0,,,11.2,306.0,,98.7,0.3,173.3,0.6,2,Overcast
Kuala Lumpur,13/12/2015,17:00:00,24.1,24.1,23.3,95.47,0.0,0,,,7.3,188.0,1009.6,99.3,8.8,96.5,0.3,1,Overcast
Kuala Lumpur,13/12/2015,18:00:00,24.0,24.0,24.0,100.0,0.0,0,,,4.3,246.0,,98.7,8.1,28.9,0.1,0,Overcast
Kuala Lumpur,13/12/2015,19:00:00,23.9,23.9,23.0,94.81,0.0,0,,,1.8,99.0,,98.7,8.7,0.2,0.0,0,Overcast
Kuala Lumpur,13/12/2015,20:00:00,24.0,24.0,23.7,98.0,98.217,100,rain,,1.6,313.0,1012.2,89.0,7.5,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,13/12/2015,21:00:00,23.9,23.9,23.9,100.0,0.0,0,,,7.1,134.0,,89.0,8.8,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,22:00:00,23.9,23.9,23.0,94.81,0.0,0,,,3.6,126.0,,89.0,9.0,0.0,,0,Partially cloudy
Kuala Lumpur,13/12/2015,23:00:00,23.9,23.9,23.0,95.06,0.0,0,,,5.4,96.0,1013.5,98.7,2.7,0.0,,0,Overcast
Kuala Lumpur,14/12/2015,00:00:00,24.0,24.0,23.0,94.15,0.0,0,,,3.8,68.0,,98.7,9.0,0.0,,0,Overcast
Kuala Lumpur,14/12/2015,01:00:00,24.0,24.0,23.0,94.15,0.0,0,,,1.1,8.0,,89.0,8.0,0.0,,0,Partially cloudy
Kuala Lumpur,14/12/2015,02:00:00,23.7,23.7,23.0,95.9,8.304,100,rain,,0.6,8.0,1011.9,89.0,8.0,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,14/12/2015,03:00:00,23.0,23.0,23.0,100.0,0.0,0,,,0.2,25.0,,89.0,7.0,0.0,,0,Partially cloudy
Kuala Lumpur,14/12/2015,04:00:00,23.0,23.0,23.0,100.0,0.0,0,,,0.0,0.0,,89.0,6.2,0.0,,0,Partially cloudy
Kuala Lumpur,14/12/2015,05:00:00,23.0,23.0,22.8,98.58,0.0,0,,,0.2,4.0,1009.7,89.0,7.0,0.0,,0,Partially cloudy
Kuala Lumpur,14/12/2015,06:00:00,23.0,23.0,23.0,100.0,0.0,0,,,6.7,313.0,,89.0,2.6,0.0,,0,Partially cloudy
Kuala Lumpur,14/12/2015,07:00:00,23.0,23.0,23.0,100.0,0.0,0,,,3.6,326.0,,89.0,3.7,14.5,0.1,0,Partially cloudy
Kuala Lumpur,14/12/2015,08:00:00,23.1,23.1,22.9,98.58,0.0,0,,,0.2,360.0,1010.8,89.0,2.6,92.2,0.3,1,Partially cloudy
Kuala Lumpur,14/12/2015,09:00:00,24.0,24.0,23.9,99.3,0.0,0,,,0.0,0.0,,89.0,5.6,202.4,0.7,2,Partially cloudy
Kuala Lumpur,14/12/2015,10:00:00,26.9,29.9,24.0,84.25,0.0,0,,,5.0,313.0,,89.0,9.1,286.9,1.0,3,Partially cloudy
Kuala Lumpur,14/12/2015,11:00:00,28.8,33.2,23.9,75.03,0.0,0,,,8.9,299.0,1012.1,89.0,11.8,385.4,1.4,4,Partially cloudy
Kuala Lumpur,14/12/2015,12:00:00,30.0,35.2,24.1,70.79,0.0,0,,,7.3,315.0,,89.0,10.0,438.8,1.6,4,Partially cloudy
Kuala Lumpur,14/12/2015,13:00:00,31.0,36.7,24.1,66.85,0.0,0,,,8.9,327.0,1005.7,89.0,10.0,479.6,1.7,5,Partially cloudy
Kuala Lumpur,14/12/2015,14:00:00,31.8,37.8,24.1,63.74,0.2,100,rain,,10.1,282.0,1010.1,89.0,13.5,459.4,1.7,5,"Rain, Partially cloudy"
Kuala Lumpur,14/12/2015,15:00:00,32.0,38.2,24.2,63.6,0.0,0,,,10.5,271.0,,89.0,10.0,402.4,1.4,4,Partially cloudy
Kuala Lumpur,14/12/2015,16:00:00,31.9,39.2,25.1,67.49,0.0,0,,,14.3,271.0,,89.0,10.0,305.6,1.1,3,Partially cloudy
Kuala Lumpur,14/12/2015,17:00:00,30.8,37.3,24.9,71.0,0.0,0,,,12.3,261.0,1007.4,89.0,12.6,169.9,0.6,2,Partially cloudy
Kuala Lumpur,14/12/2015,18:00:00,29.8,34.9,24.1,71.74,0.0,0,,,12.1,264.0,,89.0,10.0,60.4,0.2,1,Partially cloudy
Kuala Lumpur,14/12/2015,19:00:00,28.0,33.5,25.9,88.31,0.0,0,,,10.3,298.0,,89.0,4.7,0.5,0.0,0,Partially cloudy
Kuala Lumpur,14/12/2015,20:00:00,27.7,32.1,25.0,85.67,0.884,100,rain,,3.6,301.0,1009.3,89.0,9.1,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,14/12/2015,21:00:00,26.1,26.1,23.2,84.17,0.0,0,,,13.5,11.0,,98.7,3.6,0.0,,0,Overcast
Kuala Lumpur,14/12/2015,22:00:00,25.2,25.2,24.1,93.55,0.0,0,,,9.6,318.0,,89.0,5.2,0.0,,0,Partially cloudy
Kuala Lumpur,14/12/2015,23:00:00,24.7,24.7,23.7,94.03,0.0,0,,,10.0,313.0,1012.5,89.0,7.4,0.0,,0,Partially cloudy
